Sample	Rawname	Barcode	Pedigree	Genotype	FW	Run	Batch	pyruvate	valine	leucine	isoleucine	glycerate	fumarate	threonine	beta-alanine	homoserine	aspartate	GABA	threonate	alpha-ketoglutarate	asparagine	glycerol-1-P	shikimate	ornithine	citrulline	citrate	allantoin	lysine	hydroxycinnamate	tryosine	sacchalic_acid	mucic_acid	caffeic_acid	glucose-6-P	turanose	maltose	chlorogenic_acid_1	galactinol	chlorogenic_acid_2	chlorogenic_acid_3	raffinose	phosphate	glycine	serine	malate	glutamate	trans-aconitate	quinic_acid	fructose	glucose	sucrose
MGH2-341	200717_040	N19-HTP341_Ames 23503_A680	Ames 23503	A680	50.8	1	MGH3	0.223997162	0.790107611	0.871207282	0.813291054	0.590288505	1.162836092	1.102711913	0.633809563	0.920677343	0.617417868	1.876047675	0.955982773	NA	0.272138114	0.47681716	0.381986525	0.581487512	0.817663803	0.367328765	0.198597907	0.397246921	NA	0.313814405	0.826392259	0.658354503	0.517025596	0.332262349	1.042732844	0.48126012	0.570883886	0.78238526	0.827991856	0.614459969	0.490226021	0.234244158	0.714962571	0.71992034	0.810050665	0.507803729	0.512234251	0.665752264	0.218602073	0.460855421	0.307404678
MGH2-342	200717_041	N19-HTP342_Ames 27137_N6	Ames 27137	N6	57.5	1	MGH3	NA	1.349714161	1.326963489	1.257729633	0.375382468	0.3447255	1.086983691	1.940381834	0.828125617	0.779621048	0.70114076	0.364146996	0.461843603	1.428774722	0.437838454	0.235277913	1.473560684	1.76027795	0.484867945	0.548247075	0.690704501	NA	0.44143883	0.358865464	0.587976962	0.577356625	0.498141701	0.440228816	0.577634701	0.116193411	0.149245792	0.250849934	0.340672413	0.290598474	1.87665679	1.360411955	1.459004797	0.672998167	0.934500317	0.596200093	0.392877634	0.213726937	0.26610179	0.340699745
MGH2-343	200717_042	N19-HTP343_PI 587128_H84	PI 587128	H84	55	1	MGH3	NA	0.480630299	0.443489535	0.473160036	4.41730488	0.313916794	0.405043974	0.717122641	0.593638596	0.277729411	0.863862956	0.783888554	2.095856319	0.184169734	1.566198673	1.289199109	0.181346654	0.27899382	0.521476139	0.46120759	0.530031676	0.983778302	0.866665526	0.625619398	0.60435924	1.163739943	0.829533795	0.579826616	1.202952943	1.035510519	2.966661425	3.477887066	1.600126101	1.652958004	0.599054479	0.109952399	0.529150787	0.685329343	0.411853085	1.688491476	2.184183235	0.98450573	1.737789176	1.209162424
MGH2-344	200717_043	N19-HTP344_PI 550472_B57	PI 550472	B57	50	1	MGH3	NA	0.445123478	0.724455414	0.71232887	0.932903347	0.403571104	0.394431519	0.437862783	0.755880365	0.157695675	0.108908482	1.200285822	0.261548176	0.054305089	1.854511728	3.239263362	0.296870507	0.635900332	0.456680664	0.661606452	0.430022883	0.351470891	0.639249206	1.111448076	0.404767285	0.525720241	0.579103885	0.704281311	1.597218709	1.23362274	0.751482093	0.311773128	0.465693853	1.408178125	0.260102028	0.073026042	0.252876731	0.629987668	0.212394197	1.165378531	2.458777658	1.172753936	1.136554129	0.620227943
MGH2-345	200717_044	N19-HTP345_PI 592734_R229	PI 592734	R229	49.2	1	MGH3	0	0.613515914	1.320192867	0.8516978	0.469829417	0.02173578	0.459001569	0.342441058	0.369454447	0.077423594	0.43265653	0.884479354	0.342291744	0.062041143	1.817374838	0.746767895	0.182615865	0.159168681	0.590646847	NA	1.22553636	0.832904792	1.026806362	0.583981004	0.727682742	1.256541132	0.985999965	0.927764583	0.951085911	1.652007336	1.612480312	2.172963814	2.260473388	2.312034679	1.071187181	0.289832382	0.590433895	0.513216884	0.297349261	1.757591125	1.302573017	0.70869188	1.042781169	0.939886929
MGH2-346	200717_045	N19-HTP346_Ames 12732_NC232	Ames 12732	NC232	55.3	1	MGH3	0	0.630657817	0.588604436	0.79576735	1.220867359	0.361706658	0.396974142	0.297885812	0.345772256	0.370437371	0.16995397	1.73618197	0.036764206	0.498795246	1.664320406	2.470487095	0.465301669	0.005409586	0.374561697	NA	0.296188426	0.571616334	0.92673523	1.232703177	0.593066278	0.720731596	0.599471324	0.603443004	0.954203034	1.435819722	0.925902473	2.558874008	1.696113842	1.160069022	0.182103936	0.284207362	0.814334723	0.524473477	0.33854274	2.099974162	1.749163908	0.501036307	1.076822949	0.566906389
MGH2-348	200717_047	N19-HTP348_NSL 81599_A659	NSL 81599	A659	51.6	1	MGH3	NA	0.309273202	0.39022939	0.464993612	1.855175941	0.14151844	0.294065522	0.334844845	0.220962013	0.169158143	0.080452269	0.937436562	0.233347993	0.218465014	0.946209193	4.617204252	0.086046493	0.365496219	0.576517419	0.227813045	0.187452536	0.559730893	0.482371315	0.788998568	1.176264978	0.747712955	0.851140477	0.730641128	1.19384193	0.316324403	0.638797687	0.335146737	1.190871831	1.036016448	0.33941632	0.127524414	0.283662225	0.406031366	0.150395226	1.123577126	0.876972198	0.408179675	1.089231525	0.433599961
MGH2-349	200717_048	N19-HTP349_PI 595561_CML52	PI 595561	CML52	51.1	1	MGH3	NA	0.742589483	0.837650307	0.787547334	1.671588521	0.298846074	0.537542099	0.413923221	0.297480604	0.443554407	0.904901751	1.133619523	0.225484795	0.726729496	1.773834528	1.819906779	0.14486443	0.293891246	0.588076329	1.102895174	0.333808631	2.1245983	0.816162656	0.739377868	1.198974874	0.047889529	0.655590668	0.959825028	0.750987988	0.908603266	0.690766434	2.023337217	3.401939506	0.673435207	0.282330174	0.186066977	0.671258538	0.55507071	0.594135366	1.745822723	1.76799332	1.044904855	1.195822781	0.846528542
MGH2-350	200717_049	N19-HTP350_PI 587132_SG1533	PI 587132	SG1533	54.7	1	MGH3	NA	0.606682882	0.849065706	0.628941743	0.943096895	0.414864756	0.561808138	0.414650462	0.36349506	0.180289662	0.038143161	0.96185158	0.596180655	0.184207315	1.759555517	2.277803314	0.192001239	0.60375483	0.525774477	0.647673679	0.345222403	0.761660192	0.701073842	0.668657483	0.992748733	0.511548438	0.75154594	0.974499285	1.206258148	0.678600108	0.160072965	1.096210721	2.233502754	1.120635339	0.727020578	0.173543787	0.507395236	1.157824299	0.356433762	1.095811437	1.822461032	1.172878194	2.010426279	1.125420462
MGH2-351	200717_050	N19-HTP351_Ames 31534_CI90C	Ames 31534	CI90CGoodman-Buckler	48.8	1	MGH3	0.230299874	0.484614353	0.368975916	0.644138358	0.959584697	0.430292831	0.468985526	0.426292714	0.65590449	0.26077957	0.126249427	2.406823037	0.4218224	0.169391796	0.89217519	0.827507731	0.355862557	0.795996269	0.402335683	0.85751169	0.41086654	1.229068351	0.636329333	0.823706839	0.756369177	1.004960043	1.037024551	0.95650136	1.755387565	0.20103455	1.4896811	0.365108085	1.60104968	1.202376703	0.359938522	0.150883118	0.295432731	0.771880693	0.433181855	0.92081389	1.427629417	0.966789736	1.45060621	0.588798641
MGH2-352	200717_051	N19-HTP352_Ames 27190_T234	Ames 27190	T234	48.2	1	MGH3	1.17811408	0.539631244	0.510745706	0.738547132	2.134741636	0.164112817	0.26995738	0.302380237	0.586868372	0.112301203	0.153644482	1.048617957	0.844271705	0.032921181	1.524856867	4.46781966	0.185522365	0.345010728	2.337000643	0.457396196	1.012062506	2.355444489	0.562535632	0.639568153	1.964984996	2.369190887	1.13671209	0.841173004	0.808609669	0.834358706	2.001696106	2.253434666	2.863495713	2.909060168	3.309971267	0.431347476	0.261533907	0.398600687	0.225047739	3.084934111	1.210881657	1.06805126	1.134561992	1.954661214
MGH2-353	200717_052	N19-HTP353_PI 506246_TZI8	PI 506246	TZI8	50.8	1	MGH3	0.625222265	0.785462869	0.262881949	0.36472921	1.476630501	0.876914231	0.131782062	0.2073795	0.47558813	0.208411365	0.076859943	1.385631253	0.147924599	0.04979309	2.001962531	5.810612507	0.178591147	0.462528191	0.412783626	NA	0.809623782	2.569745596	0.602776738	0.951580524	0.92026448	0.922400306	0.551938037	0.874336576	1.244941262	0.622119197	1.183106078	0.821657852	2.552553579	3.560806586	0.79631531	0.115942875	0.646347214	1.042722689	0.403970846	3.132709983	3.026802333	1.253900376	1.883383246	1.850231052
MGH2-354	200717_053	N19-HTP354_Ames 27100_CML332	Ames 27100	CML332	54.6	1	MGH3	0.119825626	0.431694984	0.349234649	0.296887264	0.405336182	0.323431007	0.237346466	0.259389063	0.248172297	0.128621452	0.097817792	0.449099659	0.212815724	0.109870394	1.684148614	0.661701141	0.045027508	0.159072893	0.318427233	0.399057562	NA	1.494380476	0.327265753	0.983438419	0.995119307	0.051896408	0.831816125	0.425930404	0.716955304	0.233495956	0.83581586	0.511261356	1.712713897	0.824760789	0.707013566	0.135851501	0.286145263	1.123875362	0.389426391	2.386265037	1.133806184	1.670095012	1.749337112	0.881512009
MGH2-355	200717_054	N19-HTP355_PI 686037_AB28A	PI 686037	AB28A	47.6	1	MGH3	4.480991913	1.091653992	0.71444123	0.334824254	0.726756688	0.105588736	0.763891356	1.074825098	0.7079409	0.301765075	0.795714909	0.616836412	4.111498671	4.20799246	1.2865741	0.453063307	0.54263576	0.661704752	0.53225569	3.816773675	0.685969006	0.822770377	1.388435277	0.552343343	0.418178863	0.449826741	1.098316333	1.152485569	1.108966519	1.129930416	0.692223776	1.81451769	4.884060134	1.033509552	0.439277134	0.40057278	1.055462533	0.54434053	0.685336197	0.870737243	0.425338603	1.311660389	1.945754228	0.537786872
MGH2-356	200717_055	N19-HTP356_PI 564682_B97	PI 564682	B97	46.9	1	MGH3	0.085765153	0.893116145	0.307038048	0.538438522	0.498568397	0.618881401	0.425058863	0.506480872	0.412944438	0.289091755	0.190126418	0.950285837	0.047769868	0.204536033	2.249148135	1.257016828	0.222642846	0.542497432	0.446099427	1.149548297	0.501354461	0.515019529	0.623123036	1.282361088	1.039234216	0.888365209	1.013964722	0.907785257	1.507641391	0.262870911	0.578486433	0.129777964	2.163487155	1.391032286	1.194724047	0.957883509	0.834704988	1.255701722	0.769402664	1.977486775	2.498796077	1.248601131	1.197629464	0.778004039
MGH2-358	200717_056	N19-HTP358_PI 540747_TZI16	PI 540747	TZI16	47.3	1	MGH3	0.062822526	0.481117716	0.009978369	0.001027092	3.95875157	0.944746029	0.014011424	0.516114714	NA	0.954329505	0.335212539	1.198759554	1.528677094	0.083037901	0.708907352	0.687634901	0.413913763	0.300877053	0.82785124	1.319524093	0.749722168	0.542186859	0.771690925	1.570478088	0.667946452	1.132230748	0.62198671	1.132796348	1.430752253	0.379347514	0.494599652	0.393843902	0.55319368	1.419084174	0.205230303	0.619371246	1.061851442	0.745353765	0.660757682	0.719914249	0.787605677	0.468108753	0.83441961	0.71905577
MGH2-359	200717_057	N19-HTP359_PI 595550_CML277	PI 595550	CML277	50.4	1	MGH3	NA	0.381130898	0.093004678	0.15968179	1.00811131	0.994762051	0.019823232	0.478371046	0.064315143	0.36605192	0.348112775	1.192750743	0.183729091	0.150987803	2.589431028	2.125800305	0.567646642	0.103010401	0.76585878	0.547497924	0.376111134	0.497905769	0.55034993	0.937157612	1.122344086	1.279894198	1.152286636	0.789087803	1.630704428	1.635795861	0.882921675	2.393567806	2.750789314	1.30332563	0.446177553	0.129056578	0.481125312	0.664838232	0.310065378	1.903732464	1.031940737	0.709279629	1.273920086	0.727303774
MGH2-360	200717_058	N19-HTP360_PI 607521_A661	PI 607521	A661	51.9	1	MGH3	1.583051063	1.873134893	2.458946565	1.745530638	1.033274656	0.8991269	1.446252277	1.429803332	2.157948092	1.084330708	0.562128356	0.986153566	2.537584326	0.165497285	1.517716987	1.454837656	0.927710444	1.187810057	1.110399659	2.4480092	1.294848305	0.862446868	1.624450234	NA	0.700683821	1.307748664	1.093990823	0.861166232	1.06217932	0.873821124	0.602041945	0.951351197	2.09616123	0.739233699	0.938647071	1.932234126	2.400135562	1.003118422	1.220455952	1.514707663	1.0803094	1.510117016	0.975460375	0.685072404
MGH2-361	200717_059	N19-HTP361_Ames 24734_MS153	Ames 24734	MS153	55.6	1	MGH3	0.916481096	0.857137926	1.168654081	1.092321388	0.978782763	1.7786709	1.376571829	1.378786341	1.148719419	1.688925324	0.306450782	1.435547702	0.443783363	0.288857748	0.75037333	1.889807568	0.922842541	0.606811722	0.490031147	0.992420689	0.752894811	0.937476531	0.814496413	1.260412132	1.30494876	1.20887295	0.978351127	0.71121414	0.826034659	2.860735501	0.438155712	0.373705224	0.382838955	0.571925549	0.579641943	0.798808934	1.472278973	1.044405125	1.215145272	0.734172421	1.043312822	0.959302681	0.895246528	0.793409805
MGH2-362	200717_060	N19-HTP362_PI 550473_B73	PI 550473	B73	54.6	1	MGH3	0.325313226	0.923500779	0.962836431	0.979031939	0.625631494	1.14737322	1.239516233	0.762515779	1.003501089	0.858850376	1.551818996	0.941879132	0.249802058	0.262206805	0.359566603	0.398884895	0.499967187	0.745873477	0.368771448	0.206930164	0.748986475	NA	0.440306237	0.77873666	0.571925149	0.960518857	0.326254153	0.62875255	0.425340056	0.182823973	0.112106736	0.209035491	0.988765413	0.079630232	NA	0.756095804	0.857490563	0.83031048	1.096432664	0.446994794	0.663113312	0.438245137	0.276148635	0.597949535
MGH2-363	200717_061	N19-HTP363_Ames 23405_A239	Ames 23405	A239	47.2	1	MGH3	0.819501421	2.646095095	1.438427809	1.908666587	1.188298525	0.529775189	1.553151484	1.304793496	1.287521489	0.731287627	0.892944504	0.932931946	0.203477557	1.092923633	0.419870075	0.876538602	0.869631113	1.540708956	0.676373266	5.518685922	0.865390896	0.524921226	2.318772904	0.619127286	0.893197488	0.993251653	0.453208338	0.96587798	1.627707189	0.462570559	0.589653388	0.794555149	1.398740352	0.8507401	0.261043626	1.173479828	1.736724167	0.820729844	1.233093407	0.415219577	0.791152539	1.842499439	1.360117142	0.926172063
MGH2-364	200717_062	N19-HTP364_Ames 22754_K55	Ames 22754	K55	56.6	1	MGH3	0.280316429	0.535559939	0.518204022	0.542430094	0.90757346	0.432501806	0.416647485	0.549545877	0.232706683	0.110559747	0.387420908	0.833984483	NA	0.048513018	1.658380451	0.322485102	0.182638254	0.295417982	0.532839696	0.415272753	0.694246632	0.79491174	0.664644309	0.699030158	0.420405136	0.865413295	0.557696978	0.711688378	1.00504729	0.260409633	0.691809089	0.437031068	1.128856827	1.270382815	0.271329042	0.184205456	0.59472849	1.091929329	0.251423134	1.630021268	0.531287539	0.435260807	1.142977049	0.604349194
MGH2-365	200717_063	N19-HTP365_PI 550467_B37	PI 550467	B37	52.1	1	MGH3	NA	0.188466591	0.042797239	0.041051906	2.186505535	0.495560745	0.085347455	0.612236751	0.239628531	0.137505943	0.571582635	1.294770128	0.647207981	0.0480789	0.421108553	2.187452958	0.112363072	0.158172628	0.315226746	0.458212353	0.758239195	0.891582807	0.562342475	0.741968408	0.372638289	1.002419737	0.741358506	1.106743054	1.832397758	1.095724856	2.160344345	2.539003439	3.314663505	1.287076475	0.293061138	0.259055865	0.387941448	0.410181918	0.221692985	0.882227055	1.970501909	0.780501236	1.111211689	0.742603565
MGH2-366	200717_064	N19-HTP366_PI 587135_IA5125	PI 587135	IA5125	54.4	1	MGH3	1.174060763	0.495645362	0.659440295	0.652624724	0.596086459	0.479258777	0.459666828	0.287678643	0.272312581	0.429141192	0.2182973	0.883967097	0.680302036	0.096569423	1.01579215	0.800035681	0.299111284	0.283620955	0.845890683	0.207293619	0.490631074	0.731079275	1.123261721	0.716683766	0.725462646	0.779962434	0.873435182	0.808712664	1.05443126	0.216862982	0.26825711	0.132393707	0.69801885	0.462666964	0.429593827	0.181842927	0.720217555	1.37781015	0.448407486	1.131494514	0.982064737	0.5183737	1.071584655	0.659499253
MGH2-367	200717_065	N19-HTP367_PI 506255_TZI25	PI 506255	Tzi25	55.9	1	MGH3	0.352364733	0.546776885	1.045303321	0.931653196	0.346800081	0.138030094	0.440484584	0.458361802	0.941377946	0.129954533	0.466634102	1.459853202	0.206199025	0.041143601	1.750965389	0.434525759	NA	0.093215379	0.400875127	0.272602519	0.815523957	1.452469373	0.761133188	1.245018442	0.83213574	0.526254513	1.074594189	0.518417906	2.972421283	1.612274243	3.174043948	1.985577526	0.794312967	1.734937433	0.784867272	0.07871133	0.547158099	0.362259456	0.248713746	2.35349867	0.976411182	0.995639339	1.201555327	1.140077873
MGH2-368	200717_066	N19-HTP368_Ames 28367_CI7	Ames 28367	Ci7Goodman-Buckler	54.7	1	MGH3	0.586140853	0.647851334	0.690958316	0.429312997	0.543742207	0.659995048	0.504671182	0.41836653	0.59990174	0.327434166	0.241458903	0.819111856	0.822299879	0.107146615	3.078754393	0.811716786	0.362285188	0.594619161	0.597218708	0.688405876	0.517970303	1.841506455	0.879938862	0.730406138	0.911525535	NA	1.567037652	0.703380302	1.062925098	0.248670038	1.283873474	0.545343151	1.726935763	0.939811844	0.890871569	0.331452032	0.486495824	1.162135544	0.756848156	1.869859692	1.600025854	1.508425643	1.098344217	1.232147472
MGH2-369	200717_067	N19-HTP369_PI 587141_A654	PI 587141	A654	45.1	1	MGH3	NA	0.676537852	0.835373246	0.606501652	0.618739422	0.316719623	0.42621219	0.676787294	0.418833935	0.20359365	0.303151459	0.796963335	0.191555167	0.250180971	0.742389658	0.759626806	0.336567084	0.586972498	0.49054475	0.421317252	1.01545584	0.14107023	0.362988131	1.917512688	1.012392419	0.261925398	0.616012915	0.426010378	0.739794623	0.935705889	0.353627122	0.290917121	0.427289956	0.65255228	0.343155881	0.365129645	1.426668104	0.604878716	0.367958222	0.527153822	0.810851412	0.393840119	0.834280476	0.48896555
MGH2-370	200717_068	N19-HTP370_Ames 27067_C49A	Ames 27067	C49A	55.1	1	MGH3	1.044800808	0.601315067	0.864532702	0.514131976	0.517669581	0.874433857	0.351880843	0.793110932	0.651841591	0.154247087	0.281690692	1.32935388	0.284445001	0.166547769	1.019528762	0.62579689	0.472990097	0.463466076	0.483305773	0.33292651	0.513636857	1.289120973	0.813835457	0.965513633	0.415800183	0.747216918	1.711239225	1.007857519	1.807342291	0.981409976	0.275031159	0.79596614	2.928090108	0.498682692	1.381280519	0.244763662	0.353140391	0.717171287	0.167416478	0.635869724	0.550804876	0.463130397	1.126590279	0.514485611
MGH2-371	200717_069	N19-HTP371_Ames 27176_NC360	Ames 27176	NC360	49.7	1	MGH3	0.201727661	0.909156888	1.393841367	1.054941721	0.934717576	0.94420476	1.222099935	0.999249821	0.831338326	1.668052974	1.946262028	0.653571776	3.518715495	0.232979664	0.994691547	0.977948896	0.931673661	0.796331855	0.759017999	0.595630596	0.889685507	0.553996706	0.840502031	0.892425132	0.783334598	0.533705684	0.712072477	0.52941945	0.743251069	0.169415608	0.117198126	0.756892353	0.452393483	0.196624881	0.407044901	0.915648088	0.640944046	0.871350556	0.715838472	0.189188709	0.591593298	0.21445206	0.450358031	0.276149069
MGH2-373	200717_070	N19-HTP373_PI 608765_B77	PI 608765	B77	47.9	1	MGH3	0.151533065	5.705593166	4.66167486	8.514985459	0.598671646	0.157242749	4.129156088	3.666094085	3.163601538	1.940233538	6.249464716	1.025298033	1.419124252	15.48201826	5.259187626	0.953919843	1.925241498	2.616960262	6.469098141	6.170179259	4.053422035	0.840158387	6.890833881	NA	1.522390955	12.40316248	3.484867822	1.553781717	1.862932544	22.20255851	28.28677146	7.898551029	4.549382214	4.20292308	2.321013185	1.23537609	2.615094686	0.197032829	1.048418958	0.698464302	0.539002162	1.299915622	1.839434428	1.416643375
MGH2-375	200717_071	N19-HTP375_PI 587139_A619	PI 587139	A619	50.4	1	MGH3	3.046677487	0.612352317	0.854008946	1.018423038	0.737701321	0.371498587	0.749844707	1.064870303	0.460273623	0.28764107	0.239712137	0.819792625	3.16395752	0.146967409	4.278230652	0.850516656	0.274552524	0.371329173	0.555910009	0.336425012	0.81774574	2.665098559	1.020822045	1.064204648	1.208457592	0.74069953	1.01504383	0.968567598	1.612548682	0.689876002	1.798689961	1.636157393	2.104563577	1.424190602	0.389019101	0.472096082	0.588898839	0.667828525	0.332006796	1.456901833	0.959294984	1.043756654	1.202013142	0.689461307
MGH2-377	200717_072	N19-HTP377_Ames 19308_A634	Ames 19308	A634	46.9	1	MGH3	NA	0.5436069	0.709021499	0.607309237	0.773189676	0.627107207	0.440779174	0.396528545	0.504892604	0.170153427	0.295781719	0.814570014	0.277752357	0.119602499	1.140891941	0.91180142	0.138925909	0.511251134	0.505197631	0.17788116	1.162072745	1.399797049	0.502539872	0.833437055	1.169841865	1.211731075	1.093779754	1.086758702	1.398664127	0.775814243	0.452430408	0.604796182	0.875134732	0.629123412	1.816071549	0.108823429	0.575079891	1.984400091	0.5069009	0.988486096	1.799054538	1.666971797	0.898080534	0.773251254
MGH2-378	200717_073	N19-HTP378_Ames 19288_OH43	Ames 19288	Oh43	49.5	1	MGH3	0.01347495	0.62351546	0.997558269	1.097992104	0.779779573	0.377490555	0.365673353	0.348557727	0.747990426	0.160756824	0.063694921	1.683389157	0.035024916	0.066696482	2.441069	1.279626083	0.242148415	0.306642921	0.305274482	0.228398761	1.367640327	1.238071623	0.669727187	0.436151817	0.864449512	0.956443105	1.165249792	0.848702978	1.200811129	0.972664551	0.960590401	1.309376029	2.638999422	1.080498263	0.678209245	0.151750963	0.236184456	0.350549132	0.219839979	0.999274708	1.265451697	0.576417324	0.674180999	0.725223302
MGH2-379	200717_074	N19-HTP379_Ames 24752_MS1334	Ames 24752	MS1334	50.4	1	MGH3	NA	0.829352811	1.267021707	0.704769702	0.758502609	0.515017456	0.858654807	0.302819805	0.646824948	0.754426715	0.474609296	1.387672605	NA	0.201254256	1.639064353	0.483121147	1.486080964	2.115744312	0.576715952	0.469302244	2.015124926	0.383192036	0.55053469	0.57181083	0.403132424	1.007758158	1.031277446	0.771255354	0.780225639	0.36009954	2.002972218	0.962159514	0.444396664	1.008078575	2.250310766	0.347047865	0.945300973	0.717919136	0.896397047	1.738121079	1.121797043	0.402875622	0.857396149	0.485517133
MGH2-380	200717_075	N19-HTP380_Ames 27148_NC304	Ames 27148	NC304	50.2	1	MGH3	0.457651597	1.392729997	1.332312599	1.278623963	0.630833587	0.987581084	1.191618194	1.959597223	0.939280017	0.314417227	0.933558121	1.641268001	0.017701728	0.743633464	0.456420589	0.545565446	1.108772075	1.08042166	0.679745539	4.019457714	0.879184494	0.484073374	1.388448187	1.19959675	0.797951917	0.301770481	0.566008311	0.940570875	1.691192751	0.839103621	0.282272805	1.413269173	0.227059121	0.721980845	0.165237882	1.316670897	0.997302666	0.798755924	1.061277029	0.485788074	0.641677927	1.225178378	1.360229505	0.835352792
MGH2-381	200717_076	N19-HTP381_PI 607521_A661	PI 607521	A661	56.4	1	MGH3	0.024788815	1.272107614	1.164075144	1.14287546	0.803612292	0.845749908	0.854419132	1.053423811	1.309981546	0.663947575	0.298615841	0.740947568	0.388896822	0.76406346	0.555181396	0.717497787	1.221472659	0.618790942	0.506898875	1.488092897	1.068640126	0.516986818	1.107713772	NA	0.426779154	0.522799081	0.573149792	0.80078911	0.822314419	0.786275176	0.729286902	0.408668952	1.000404084	0.628206081	0.724123484	2.088723909	2.844064835	1.323873586	1.425041168	0.998634555	1.350893858	1.454876437	0.981854243	0.850434924
MGH2-382	200717_077	N19-HTP382_PI 686062_IDS69	PI 686062	IDS69	54.6	1	MGH3	NA	0.587750876	0.640864894	0.717707342	1.325482959	0.699445406	0.586101489	0.378946665	0.441767637	0.532965195	0.04439548	1.167059573	0.10013762	0.139812655	1.836308715	0.561682729	0.597217267	0.628939996	0.534144378	0.201924389	0.411727569	1.01541207	0.694185114	1.253943531	0.860136909	0.942930439	0.841610823	0.745910885	1.049214149	0.260417457	0.273598579	0.625015613	1.406733664	0.449522351	0.502051084	0.352441452	0.636899595	0.518055571	0.36721716	1.218628623	0.605038848	0.560559206	0.628779456	0.3243145
MGH2-384	200717_078	N19-HTP384_Ames 27185_PA875	Ames 27185	Pa875	56.7	1	MGH3	0.091353032	0.809033333	1.381250183	0.688223451	1.444428423	0.629399121	0.934011195	0.943928806	0.781953974	0.319095423	0.53113599	0.819337563	1.14383253	0.220328585	3.178414833	0.698179224	0.161863433	0.414926842	0.628249488	1.088660337	0.641231628	0.633447935	0.868454555	0.987727232	0.880574465	1.305055171	1.67355403	1.179763906	1.05942755	0.042608362	1.541779505	0.360197157	1.540843311	2.290878268	4.220339654	0.629440622	1.619513159	1.457287598	0.795219558	2.694145751	1.226952124	1.383578211	1.557685446	1.16293166
MGH2-386	200717_079	N19-HTP386_PI 686063_IDS91	PI 686063	IDS91	54.3	1	MGH3	NA	0.523164631	0.446110929	0.555402828	0.623425107	0.722151132	0.484511212	0.381048175	0.2959002	0.4368639	0.071097742	0.642191002	0.302150765	0.165066042	1.568890266	0.965654158	0.242769376	0.300464662	0.561074086	0.743534817	0.389313649	0.906364897	0.577873312	1.176201092	0.780349982	0.954630971	0.77019571	0.899255279	0.911422192	0.311088406	0.199020752	0.847153643	1.35124191	0.417224354	0.28003642	0.187390198	0.45479898	0.636364016	0.402324248	0.939856726	0.875722932	0.780451601	0.784350528	0.556831325
MGH2-387	200717_080	N19-HTP387_PI 531084_NC258	PI 531084	NC258	53.6	1	MGH3	0.037830725	1.779319664	2.45824662	1.858194605	1.12806166	0.892409447	1.22926428	0.560393638	1.039982691	0.640945865	1.504896394	0.704252185	1.361961258	1.030645478	0.193467595	1.298483022	0.552680213	0.826555551	0.387291606	1.714046957	0.627854676	0.372518676	2.017076844	0.931715013	0.393327511	0.504634271	0.22582694	1.515978512	0.572881346	0.233449761	0.286296488	0.303707746	0.360696465	0.308398906	0.126686717	1.40446642	0.769293174	0.362797538	0.743948378	0.277820972	0.903002891	0.581695115	0.513637486	0.649371088
MGH2-388	200717_081	N19-HTP388_Ames 27155_NC318	Ames 27155	NC318	54.1	1	MGH3	0	0.331421665	0.266161798	0.279646378	0.619468229	0.706780014	0.511648055	0.741510552	0.485278148	0.500738616	0.171579837	1.496316672	0.078005303	1.015988873	0.693494522	1.245486874	0.26823673	0.776162114	0.364310547	0.730405758	0.292199895	0.494118697	0.484105744	0.84882382	0.111149976	0.659399862	0.79856546	0.993798637	1.642985013	0.784111215	0.910690497	1.008797367	2.40534345	0.706599142	0.44930465	0.839427354	0.497764532	0.306588141	0.266000763	0.757920031	0.954483354	0.64697214	0.974880129	0.685061673
MGH2-389	200717_082	N19-HTP389_NSL 28966_OH40B	NSL 28966	Oh40B	45.3	1	MGH3	NA	0.730729986	0.866417837	0.602013497	0.846190733	0.771994229	0.821078494	1.176520545	0.24356286	0.493642301	0.603341331	1.623740031	0.448388907	0.306935034	0.922109741	1.580156187	0.413592395	0.505153504	0.258587186	1.211878317	0.833398755	0.737551557	0.8482401	0.708958326	0.527428212	0.951338619	1.664879411	1.157267014	1.174371617	0.568129334	0.385779946	0.22445564	0.683924647	0.855345589	0.866113045	0.251693561	0.823266182	0.925316959	0.545766366	0.829749028	1.203749951	0.986305979	0.698545681	0.737513572
MGH2-390	200717_083	N19-HTP390_NSL 30053_W22	NSL 30053	W22	45.7	1	MGH3	NA	1.111210151	0.969917716	1.136121392	0.706607325	1.468773876	1.007158761	1.544645423	1.113572518	1.426847819	0.270899786	1.401542749	0.2114662	0.478636984	0.836682713	1.110460973	2.479256098	2.690436697	0.648899303	1.634413024	1.232826689	0.628187774	1.358648324	NA	1.164213316	0.891974034	0.757608518	0.987390775	1.22877907	0.125395362	0.663282869	0.567387393	0.609618247	1.167174161	0.538228212	1.007470129	0.915207746	1.235282415	1.174239904	0.613789159	1.162151205	1.001201701	1.320419679	0.884159594
